datetime,time,btot,bx,by,bz,density,speed,dst,kp
2023-02-20 17:33:00+00:00,738571.73125,9.33,1.43,9.19,-0.3,14.0,453.0,-1.0,3.43
2023-02-20 17:34:00+00:00,738571.731944,9.54,1.08,9.46,-0.75,13.0,452.0,-1.0,3.42
2023-02-20 17:35:00+00:00,738571.732639,9.72,0.97,9.64,-0.76,14.0,453.0,-1.0,3.41
2023-02-20 17:36:00+00:00,738571.733333,9.73,0.59,9.67,-0.53,13.0,451.0,-1.0,3.4
2023-02-20 17:37:00+00:00,738571.734028,9.61,1.12,9.5,-0.85,14.0,453.0,-1.0,3.39
2023-02-20 17:38:00+00:00,738571.734722,9.28,1.45,9.12,-0.9,15.0,457.0,-1.0,3.38
2023-02-20 17:39:00+00:00,738571.735417,9.3,0.95,9.14,-1.19,14.0,459.0,-1.0,3.37
2023-02-20 17:40:00+00:00,738571.736111,9.03,3.34,8.18,1.82,15.0,462.0,-1.0,3.37
2023-02-20 17:41:00+00:00,738571.736806,8.68,2.78,8.11,1.16,15.0,461.0,-1.0,3.36
2023-02-20 17:42:00+00:00,738571.7375,8.52,2.5,8.13,0.27,15.0,463.0,-1.0,3.35
2023-02-20 17:43:00+00:00,738571.738194,8.42,1.3,8.19,-1.24,15.0,463.0,-1.0,3.34
2023-02-20 17:44:00+00:00,738571.738889,8.41,1.77,8.16,-0.94,15.0,462.0,-2.0,3.33
2023-02-20 17:45:00+00:00,738571.739583,8.45,1.97,8.17,-0.92,15.0,461.0,-2.0,3.32
2023-02-20 17:46:00+00:00,738571.740278,8.51,2.17,8.2,-0.62,15.0,462.0,-2.0,3.32
2023-02-20 17:47:00+00:00,738571.740972,8.47,2.72,8.01,-0.3,15.0,463.0,-2.0,3.31
2023-02-20 17:48:00+00:00,738571.741667,8.2,2.93,7.65,-0.25,15.0,464.0,-2.0,3.3
2023-02-20 17:49:00+00:00,738571.742361,8.02,4.09,6.83,-0.66,15.0,470.0,-2.0,3.29
2023-02-20 17:50:00+00:00,738571.743056,8.02,3.78,6.96,-1.14,15.0,467.0,-2.0,3.28
2023-02-20 17:51:00+00:00,738571.74375,8.06,2.24,7.68,-0.36,14.0,465.0,-2.0,3.27
2023-02-20 17:52:00+00:00,738571.744444,8.15,1.89,7.82,-0.98,13.0,454.0,-2.0,3.27
2023-02-20 17:53:00+00:00,738571.745139,8.28,1.38,8.01,-1.49,14.0,454.0,-2.0,3.26
2023-02-20 17:54:00+00:00,738571.745833,8.25,0.82,8.09,-1.12,13.0,450.0,-2.0,3.25
2023-02-20 17:55:00+00:00,738571.746528,8.19,0.86,8.04,-1.13,11.0,447.0,-2.0,3.24
2023-02-20 17:56:00+00:00,738571.747222,8.26,0.73,7.98,-1.93,11.0,449.0,-2.0,3.23
2023-02-20 17:57:00+00:00,738571.747917,8.18,0.93,8.01,-1.33,11.0,448.0,-2.0,3.22
2023-02-20 17:58:00+00:00,738571.748611,8.23,0.86,8.13,-0.9,11.0,448.0,-2.0,3.22
2023-02-20 17:59:00+00:00,738571.749306,8.18,-0.02,8.13,-0.68,11.0,443.0,-2.0,3.21
2023-02-20 18:00:00+00:00,738571.75,8.2,0.45,8.16,-0.15,10.0,444.0,-2.0,3.2
2023-02-20 18:01:00+00:00,738571.750694,8.2,0.33,8.18,-0.05,10.0,446.0,-2.0,3.19
2023-02-20 18:02:00+00:00,738571.751389,8.28,0.6,8.21,-0.48,10.0,448.0,-2.0,3.17
2023-02-20 18:03:00+00:00,738571.752083,8.25,1.03,8.15,-0.81,11.0,452.0,-2.0,3.16
2023-02-20 18:04:00+00:00,738571.752778,8.33,0.91,8.26,-0.83,12.0,451.0,-2.0,3.14
2023-02-20 18:05:00+00:00,738571.753472,8.28,1.83,7.65,-2.39,13.0,456.0,-2.0,3.12
2023-02-20 18:06:00+00:00,738571.754167,8.14,1.97,7.24,-3.08,14.0,462.0,-2.0,3.11
2023-02-20 18:07:00+00:00,738571.754861,8.11,3.11,6.57,-3.56,13.0,457.0,-2.0,3.1
2023-02-20 18:08:00+00:00,738571.755556,8.04,3.39,6.13,-3.93,13.0,456.0,-2.0,3.08
2023-02-20 18:09:00+00:00,738571.75625,7.94,3.65,5.22,-4.71,12.0,457.0,-2.0,3.07
2023-02-20 18:10:00+00:00,738571.756944,7.94,3.48,5.13,-4.96,12.0,456.0,-2.0,3.05
2023-02-20 18:11:00+00:00,738571.757639,8.08,3.04,5.13,-5.43,13.0,456.0,-2.0,3.03
2023-02-20 18:12:00+00:00,738571.758333,8.11,3.38,4.2,-6.04,13.0,457.0,-2.0,3.02
2023-02-20 18:13:00+00:00,738571.759028,7.93,3.37,4.1,-5.87,11.0,456.0,-2.0,3.0
2023-02-20 18:14:00+00:00,738571.759722,7.79,3.23,4.87,-5.15,11.0,454.0,-2.0,2.99
2023-02-20 18:15:00+00:00,738571.760417,7.75,3.38,4.25,-5.51,10.0,453.0,-2.0,2.98
2023-02-20 18:16:00+00:00,738571.761111,7.98,3.89,3.39,-6.09,10.0,454.0,-2.0,2.96
2023-02-20 18:17:00+00:00,738571.761806,7.95,3.75,3.67,-5.93,10.0,453.0,-2.0,2.94
2023-02-20 18:18:00+00:00,738571.7625,7.77,3.24,4.74,-5.23,11.0,453.0,-2.0,2.93
2023-02-20 18:19:00+00:00,738571.763194,7.7,3.01,4.87,-4.93,11.0,458.0,-2.0,2.91
2023-02-20 18:20:00+00:00,738571.763889,7.97,2.99,4.97,-5.43,13.0,467.0,-2.0,2.9
2023-02-20 18:21:00+00:00,738571.764583,8.42,2.79,4.57,-6.44,13.0,467.0,-2.0,2.89
2023-02-20 18:22:00+00:00,738571.765278,8.77,3.0,4.29,-6.96,12.0,467.0,-2.0,2.87
2023-02-20 18:23:00+00:00,738571.765972,8.18,2.87,5.4,-5.44,13.0,465.0,-2.0,2.86
2023-02-20 18:24:00+00:00,738571.766667,8.45,2.73,5.81,-5.43,12.0,467.0,-2.0,2.84
2023-02-20 18:25:00+00:00,738571.767361,8.9,3.96,4.19,-6.55,13.0,458.0,-2.0,2.82
2023-02-20 18:26:00+00:00,738571.768056,9.17,3.54,5.12,-6.68,13.0,463.0,-2.0,2.81
2023-02-20 18:27:00+00:00,738571.76875,8.98,2.64,6.03,-6.03,13.0,472.0,-1.0,2.79
2023-02-20 18:28:00+00:00,738571.769444,9.17,-6.15,5.97,1.74,12.0,447.0,-1.0,2.78
2023-02-20 18:29:00+00:00,738571.770139,9.96,-7.37,5.53,3.77,10.0,439.0,-1.0,2.77
2023-02-20 18:30:00+00:00,738571.770833,9.78,-7.36,4.66,4.37,10.0,437.0,-1.0,2.75
2023-02-20 18:31:00+00:00,738571.771528,10.77,-2.06,7.05,2.08,11.0,461.0,-1.0,2.73
2023-02-20 18:32:00+00:00,738571.772222,11.21,-8.17,6.11,4.64,10.0,434.0,-1.0,2.72
2023-02-20 18:33:00+00:00,738571.772917,11.3,-7.8,6.82,4.45,9.0,436.0,-1.0,2.7
2023-02-20 18:34:00+00:00,738571.773611,11.33,-7.23,7.57,4.35,9.0,433.0,-1.0,2.69
2023-02-20 18:35:00+00:00,738571.774306,11.28,-7.32,7.61,4.01,9.0,434.0,-1.0,2.68
2023-02-20 18:36:00+00:00,738571.775,11.27,-7.43,7.53,3.88,9.0,434.0,-1.0,2.66
2023-02-20 18:37:00+00:00,738571.775694,11.26,-7.2,7.67,4.01,9.0,435.0,-1.0,2.64
2023-02-20 18:38:00+00:00,738571.776389,11.46,-7.67,7.76,3.5,9.0,432.0,-1.0,2.63
2023-02-20 18:39:00+00:00,738571.777083,11.46,-7.68,7.84,3.31,9.0,435.0,-1.0,2.61
2023-02-20 18:40:00+00:00,738571.777778,11.41,-6.9,8.13,4.03,9.0,435.0,-1.0,2.6
2023-02-20 18:41:00+00:00,738571.778472,11.44,-6.55,8.41,4.14,10.0,435.0,-1.0,2.58
2023-02-20 18:42:00+00:00,738571.779167,11.56,-6.65,8.03,5.0,10.0,434.0,-1.0,2.57
2023-02-20 18:43:00+00:00,738571.779861,11.57,-6.69,8.3,4.52,10.0,430.0,-1.0,2.56
2023-02-20 18:44:00+00:00,738571.780556,11.64,-5.95,7.91,6.1,9.0,429.0,-1.0,2.54
2023-02-20 18:45:00+00:00,738571.78125,11.69,-6.04,7.82,6.24,9.0,428.0,-1.0,2.52
2023-02-20 18:46:00+00:00,738571.781944,11.33,-5.96,7.57,5.94,10.0,431.0,-1.0,2.51
2023-02-20 18:47:00+00:00,738571.782639,11.36,-6.78,7.74,4.81,9.0,428.0,-1.0,2.49
2023-02-20 18:48:00+00:00,738571.783333,10.95,-6.46,7.48,4.61,10.0,433.0,-1.0,2.48
2023-02-20 18:49:00+00:00,738571.784028,10.58,-6.92,7.25,3.34,11.0,434.0,-1.0,2.47
2023-02-20 18:50:00+00:00,738571.784722,10.63,-6.87,7.46,3.13,10.0,434.0,-1.0,2.45
2023-02-20 18:51:00+00:00,738571.785417,10.62,-6.63,7.59,3.34,10.0,437.0,-1.0,2.43
2023-02-20 18:52:00+00:00,738571.786111,10.37,-6.1,7.65,3.42,11.0,438.0,-1.0,2.42
2023-02-20 18:53:00+00:00,738571.786806,10.7,-6.44,7.98,3.02,11.0,438.0,-1.0,2.4
2023-02-20 18:54:00+00:00,738571.7875,10.69,-6.21,8.29,2.51,10.0,437.0,-1.0,2.39
2023-02-20 18:55:00+00:00,738571.788194,10.77,-6.47,8.03,3.05,10.0,436.0,-1.0,2.37
2023-02-20 18:56:00+00:00,738571.788889,10.97,-6.4,8.12,4.06,10.0,436.0,-1.0,2.36
2023-02-20 18:57:00+00:00,738571.789583,11.77,-6.93,8.49,4.28,9.0,424.0,-0.0,2.34
2023-02-20 18:58:00+00:00,738571.790278,11.03,-6.64,7.63,4.42,10.0,428.0,-0.0,2.33
2023-02-20 18:59:00+00:00,738571.790972,10.6,-6.12,7.31,4.58,10.0,430.0,-0.0,2.31
2023-02-20 19:00:00+00:00,738571.791667,10.63,-6.3,7.38,4.3,10.0,428.0,-0.0,2.3
2023-02-20 19:01:00+00:00,738571.792361,10.63,-6.24,7.62,4.0,10.0,428.0,-0.0,2.29
2023-02-20 19:02:00+00:00,738571.793056,10.25,-5.61,8.21,2.45,10.0,435.0,-0.0,2.29
2023-02-20 19:03:00+00:00,738571.79375,10.23,-5.32,8.39,2.44,11.0,438.0,-0.0,2.28
2023-02-20 19:04:00+00:00,738571.794444,10.37,-5.12,8.44,3.09,10.0,439.0,-0.0,2.27
2023-02-20 19:05:00+00:00,738571.795139,10.53,-5.64,8.1,3.62,10.0,432.0,-0.0,2.27
2023-02-20 19:06:00+00:00,738571.795833,10.18,-4.83,8.13,3.75,10.0,435.0,-0.0,2.26
2023-02-20 19:07:00+00:00,738571.796528,10.12,-4.66,8.27,3.51,11.0,436.0,-0.0,2.25
2023-02-20 19:08:00+00:00,738571.797222,10.09,-4.44,8.43,3.28,11.0,436.0,-0.0,2.25
2023-02-20 19:09:00+00:00,738571.797917,10.05,-4.3,8.48,3.23,11.0,438.0,-0.0,2.24
2023-02-20 19:10:00+00:00,738571.798611,10.3,-4.89,8.21,3.19,10.0,431.0,-0.0,2.23
2023-02-20 19:11:00+00:00,738571.799306,10.26,-5.61,7.84,3.11,10.0,432.0,-0.0,2.23
2023-02-20 19:12:00+00:00,738571.8,10.22,-3.66,9.33,1.78,10.0,440.0,-0.0,2.22
2023-02-20 19:13:00+00:00,738571.800694,10.29,-2.95,9.44,2.35,10.0,441.0,-0.0,2.21
2023-02-20 19:14:00+00:00,738571.801389,10.39,-3.2,9.57,1.99,10.0,439.0,-0.0,2.21
2023-02-20 19:15:00+00:00,738571.802083,10.42,-3.43,9.15,3.33,10.0,445.0,-0.0,2.2
2023-02-20 19:16:00+00:00,738571.802778,10.35,-4.28,8.46,4.07,10.0,448.0,-0.0,2.19
2023-02-20 19:17:00+00:00,738571.803472,10.38,-4.47,8.37,4.15,10.0,445.0,-0.0,2.19
2023-02-20 19:18:00+00:00,738571.804167,10.36,-3.91,8.71,3.9,10.0,446.0,-0.0,2.18
2023-02-20 19:19:00+00:00,738571.804861,10.45,-7.37,6.13,4.06,11.0,434.0,-0.0,2.17
2023-02-20 19:20:00+00:00,738571.805556,10.48,-8.65,4.63,3.45,10.0,431.0,-0.0,2.17
2023-02-20 19:21:00+00:00,738571.80625,10.46,-7.79,5.36,4.37,10.0,433.0,-0.0,2.16
2023-02-20 19:22:00+00:00,738571.806944,10.34,-7.7,5.46,4.22,11.0,428.0,-0.0,2.15
2023-02-20 19:23:00+00:00,738571.807639,10.4,-7.53,5.78,4.19,10.0,433.0,-0.0,2.15
2023-02-20 19:24:00+00:00,738571.808333,10.33,-7.45,5.4,4.71,11.0,433.0,-0.0,2.14
2023-02-20 19:25:00+00:00,738571.809028,10.43,-7.43,5.55,4.74,10.0,429.0,-0.0,2.13
2023-02-20 19:26:00+00:00,738571.809722,10.44,-7.44,5.41,4.92,11.0,428.0,-0.0,2.13
2023-02-20 19:27:00+00:00,738571.810417,10.49,-7.82,5.18,4.66,10.0,428.0,-0.0,2.12
2023-02-20 19:28:00+00:00,738571.811111,10.45,-8.16,4.6,4.66,10.0,427.0,-0.0,2.11
2023-02-20 19:29:00+00:00,738571.811806,10.1,-5.46,5.5,6.43,10.0,427.0,-0.0,2.11
2023-02-20 19:30:00+00:00,738571.8125,10.04,-5.06,5.2,6.88,12.0,428.0,-0.0,2.1
2023-02-20 19:31:00+00:00,738571.813194,9.94,-4.86,5.18,6.8,10.0,435.0,-0.0,2.09
2023-02-20 19:32:00+00:00,738571.813889,10.1,-6.77,5.23,4.89,11.0,423.0,-0.0,2.09
2023-02-20 19:33:00+00:00,738571.814583,10.03,-6.79,4.62,5.66,11.0,423.0,-0.0,2.08
2023-02-20 19:34:00+00:00,738571.815278,10.09,-6.39,5.06,5.84,11.0,426.0,-0.0,2.07
2023-02-20 19:35:00+00:00,738571.815972,10.08,-6.44,3.96,6.62,11.0,428.0,-0.0,2.07
2023-02-20 19:36:00+00:00,738571.816667,9.75,-6.25,3.29,6.69,10.0,435.0,-0.0,2.06
2023-02-20 19:37:00+00:00,738571.817361,9.72,-6.39,3.23,6.56,10.0,432.0,-0.0,2.05
2023-02-20 19:38:00+00:00,738571.818056,9.3,-6.56,1.36,6.34,10.0,435.0,-0.0,2.05
2023-02-20 19:39:00+00:00,738571.81875,9.06,-6.44,0.27,6.33,10.0,433.0,-0.0,2.04
2023-02-20 19:40:00+00:00,738571.819444,8.8,-6.34,0.66,6.01,10.0,435.0,-0.0,2.03
2023-02-20 19:41:00+00:00,738571.820139,8.84,-6.59,0.71,5.86,9.0,440.0,-0.0,2.03
2023-02-20 19:42:00+00:00,738571.820833,8.99,-6.72,0.64,5.94,10.0,435.0,-0.0,2.02
2023-02-20 19:43:00+00:00,738571.821528,8.98,-6.57,0.87,6.04,10.0,438.0,-0.0,2.01
2023-02-20 19:44:00+00:00,738571.822222,8.99,-6.49,0.88,6.15,9.0,441.0,-0.0,2.01
2023-02-20 19:45:00+00:00,738571.822917,8.97,-6.18,0.61,6.49,10.0,443.0,-0.0,2.0
2023-02-20 19:46:00+00:00,738571.823611,9.03,-6.22,0.34,6.51,9.0,436.0,-0.0,1.99
2023-02-20 19:47:00+00:00,738571.824306,8.42,-5.46,-0.06,6.35,10.0,427.0,-0.0,1.99
2023-02-20 19:48:00+00:00,738571.825,8.23,-5.44,-0.14,6.08,10.0,425.0,-0.0,1.98
2023-02-20 19:49:00+00:00,738571.825694,8.73,-7.18,1.29,4.71,9.0,438.0,-0.0,1.97
2023-02-20 19:50:00+00:00,738571.826389,8.37,-6.55,1.28,5.06,9.0,438.0,-0.0,1.97
2023-02-20 19:51:00+00:00,738571.827083,9.32,-6.99,1.24,6.02,9.0,433.0,-0.0,1.96
2023-02-20 19:52:00+00:00,738571.827778,8.77,-6.15,0.55,6.22,10.0,427.0,-0.0,1.95
2023-02-20 19:53:00+00:00,738571.828472,7.68,-5.4,0.17,5.45,10.0,425.0,-0.0,1.95
2023-02-20 19:54:00+00:00,738571.829167,8.26,-6.11,-0.15,5.53,10.0,426.0,-0.0,1.94
2023-02-20 19:55:00+00:00,738571.829861,8.18,-5.92,0.18,5.66,10.0,426.0,-0.0,1.93
2023-02-20 19:56:00+00:00,738571.830556,8.46,-5.92,-0.12,5.99,10.0,423.0,-0.0,1.93
2023-02-20 19:57:00+00:00,738571.83125,8.85,-6.15,-0.99,6.1,10.0,416.0,-0.0,1.92
2023-02-20 19:58:00+00:00,738571.831944,6.7,-4.52,0.46,4.13,12.0,419.0,-0.0,1.91
2023-02-20 19:59:00+00:00,738571.832639,2.62,-0.85,-0.03,0.54,13.0,438.0,-0.0,1.91
2023-02-20 20:00:00+00:00,738571.833333,4.84,-2.04,-1.07,2.72,11.0,437.0,-0.0,1.9
2023-02-20 20:01:00+00:00,738571.834028,8.69,-5.99,-1.36,6.07,10.0,418.0,-0.0,1.9
2023-02-20 20:02:00+00:00,738571.834722,8.64,-6.29,0.21,5.82,8.0,416.0,0.0,1.91
2023-02-20 20:03:00+00:00,738571.835417,8.77,-6.28,0.22,6.09,7.0,413.0,0.0,1.91
2023-02-20 20:04:00+00:00,738571.836111,8.04,-5.51,-0.64,5.79,10.0,417.0,0.0,1.91
2023-02-20 20:05:00+00:00,738571.836806,7.0,-4.84,-0.32,4.97,11.0,419.0,0.0,1.92
2023-02-20 20:06:00+00:00,738571.8375,7.15,-5.32,0.02,4.75,11.0,417.0,0.0,1.92
2023-02-20 20:07:00+00:00,738571.838194,6.78,-5.21,0.3,4.29,11.0,418.0,0.0,1.92
2023-02-20 20:08:00+00:00,738571.838889,8.24,-6.41,0.4,5.16,9.0,417.0,0.0,1.93
2023-02-20 20:09:00+00:00,738571.839583,7.69,-6.2,0.99,4.38,10.0,417.0,0.0,1.93
2023-02-20 20:10:00+00:00,738571.840278,8.23,-6.8,0.7,4.56,11.0,417.0,0.0,1.93
2023-02-20 20:11:00+00:00,738571.840972,4.33,-3.27,0.49,1.75,11.0,438.0,1.0,1.94
2023-02-20 20:12:00+00:00,738571.841667,4.96,2.53,-1.61,-3.58,10.0,448.0,1.0,1.94
2023-02-20 20:13:00+00:00,738571.842361,7.03,3.23,-3.36,-5.06,10.0,443.0,1.0,1.94
2023-02-20 20:14:00+00:00,738571.843056,6.32,2.76,-3.75,-4.12,10.0,440.0,1.0,1.95
2023-02-20 20:15:00+00:00,738571.84375,7.61,5.06,-4.4,-3.38,10.0,447.0,1.0,1.95
2023-02-20 20:16:00+00:00,738571.844444,7.49,5.34,-4.39,-2.77,12.0,445.0,1.0,1.95
2023-02-20 20:17:00+00:00,738571.845139,8.18,6.56,-3.67,-3.23,12.0,456.0,1.0,1.96
2023-02-20 20:18:00+00:00,738571.845833,8.44,6.31,-4.14,-3.74,11.0,459.0,1.0,1.96
2023-02-20 20:19:00+00:00,738571.846528,8.44,6.44,-4.04,-3.6,11.0,455.0,1.0,1.96
2023-02-20 20:20:00+00:00,738571.847222,8.14,6.58,-3.72,-3.01,12.0,452.0,1.0,1.97
2023-02-20 20:21:00+00:00,738571.847917,8.7,7.01,-4.17,-2.98,12.0,461.0,1.0,1.97
2023-02-20 20:22:00+00:00,738571.848611,8.6,6.98,-4.34,-2.51,11.0,459.0,1.0,1.97
2023-02-20 20:23:00+00:00,738571.849306,8.56,7.29,-3.98,-2.01,12.0,457.0,1.0,1.98
2023-02-20 20:24:00+00:00,738571.85,8.65,6.87,-4.74,-2.21,12.0,455.0,1.0,1.98
2023-02-20 20:25:00+00:00,738571.850694,8.74,7.14,-4.65,-1.84,12.0,455.0,1.0,1.98
2023-02-20 20:26:00+00:00,738571.851389,8.77,7.19,-4.74,-1.68,11.0,456.0,1.0,1.99
2023-02-20 20:27:00+00:00,738571.852083,8.9,7.29,-4.79,-1.31,11.0,462.0,1.0,1.99
2023-02-20 20:28:00+00:00,738571.852778,9.03,7.6,-4.66,-1.26,10.0,465.0,1.0,1.99
2023-02-20 20:29:00+00:00,738571.853472,9.0,8.05,-4.03,-0.07,11.0,464.0,2.0,2.0
2023-02-20 20:30:00+00:00,738571.854167,9.03,8.03,-3.96,-1.07,11.0,468.0,2.0,2.0
2023-02-20 20:31:00+00:00,738571.854861,8.67,7.53,-3.56,-2.33,11.0,463.0,2.0,2.0
2023-02-20 20:32:00+00:00,738571.855556,8.63,7.04,-3.99,-2.91,11.0,461.0,2.0,2.01
2023-02-20 20:33:00+00:00,738571.85625,8.23,6.76,-3.83,-0.95,11.0,457.0,2.0,2.01
2023-02-20 20:34:00+00:00,738571.856944,8.45,7.14,-4.15,1.68,12.0,456.0,2.0,2.01
2023-02-20 20:35:00+00:00,738571.857639,7.4,5.92,-3.93,1.64,11.0,450.0,2.0,2.02
2023-02-20 20:36:00+00:00,738571.858333,6.65,3.54,-3.34,4.22,12.0,438.0,2.0,2.02
2023-02-20 20:37:00+00:00,738571.859028,5.22,0.7,-2.84,4.16,12.0,417.0,2.0,2.02
2023-02-20 20:38:00+00:00,738571.859722,5.64,-1.45,-3.34,4.25,12.0,413.0,2.0,2.03
2023-02-20 20:39:00+00:00,738571.860417,5.67,-2.45,-3.82,3.28,11.0,410.0,2.0,2.03
2023-02-20 20:40:00+00:00,738571.861111,5.73,-3.48,-3.89,2.26,12.0,406.0,2.0,2.03
2023-02-20 20:41:00+00:00,738571.861806,5.81,-3.54,-4.48,0.91,12.0,407.0,2.0,2.04
2023-02-20 20:42:00+00:00,738571.8625,4.87,-1.28,-4.44,0.4,14.0,414.0,2.0,2.04
2023-02-20 20:43:00+00:00,738571.863194,3.5,-1.99,-2.21,-0.42,13.0,406.0,2.0,2.04
2023-02-20 20:44:00+00:00,738571.863889,3.49,-2.25,-2.03,-1.53,15.0,406.0,2.0,2.05
2023-02-20 20:45:00+00:00,738571.864583,4.12,-3.34,-0.83,-2.26,14.0,411.0,2.0,2.05
2023-02-20 20:46:00+00:00,738571.865278,5.08,-4.06,0.32,-2.94,13.0,412.0,2.0,2.05
2023-02-20 20:47:00+00:00,738571.865972,4.81,-3.84,1.64,-2.27,13.0,410.0,3.0,2.06
2023-02-20 20:48:00+00:00,738571.866667,5.11,-4.1,0.7,-2.95,14.0,415.0,3.0,2.06
2023-02-20 20:49:00+00:00,738571.867361,6.2,-5.62,0.45,-2.59,12.0,412.0,3.0,2.06
2023-02-20 20:50:00+00:00,738571.868056,5.51,-5.13,0.68,-1.52,13.0,408.0,3.0,2.07
2023-02-20 20:51:00+00:00,738571.86875,6.1,-5.73,1.49,-1.18,13.0,414.0,3.0,2.07
2023-02-20 20:52:00+00:00,738571.869444,7.96,-7.28,2.94,0.94,11.0,409.0,3.0,2.07
2023-02-20 20:53:00+00:00,738571.870139,8.28,-7.18,3.55,2.04,12.0,416.0,3.0,2.08
2023-02-20 20:54:00+00:00,738571.870833,8.3,-6.82,3.68,2.77,11.0,417.0,3.0,2.08
2023-02-20 20:55:00+00:00,738571.871528,8.5,-6.54,3.62,3.94,11.0,418.0,3.0,2.08
2023-02-20 20:56:00+00:00,738571.872222,8.88,-7.01,3.97,3.84,11.0,420.0,3.0,2.09
2023-02-20 20:57:00+00:00,738571.872917,9.81,-7.06,4.31,5.23,11.0,425.0,3.0,2.09
2023-02-20 20:58:00+00:00,738571.873611,10.5,-7.29,4.78,5.77,11.0,427.0,3.0,2.09
2023-02-20 20:59:00+00:00,738571.874306,10.37,-7.46,4.89,5.37,11.0,425.0,3.0,2.1
2023-02-20 21:00:00+00:00,738571.875,10.82,-7.74,5.42,5.23,10.0,427.0,3.0,2.1
2023-02-20 21:01:00+00:00,738571.875694,10.6,-7.49,5.42,4.92,11.0,426.0,3.0,2.1
2023-02-20 21:02:00+00:00,738571.876389,10.38,-6.44,5.05,6.41,12.0,424.0,3.0,2.09
2023-02-20 21:03:00+00:00,738571.877083,10.46,-6.4,5.03,6.57,11.0,424.0,3.0,2.09
2023-02-20 21:04:00+00:00,738571.877778,10.46,-6.36,5.08,6.58,12.0,425.0,3.0,2.09
2023-02-20 21:05:00+00:00,738571.878472,10.31,-7.06,5.72,4.88,11.0,425.0,3.0,2.08
2023-02-20 21:06:00+00:00,738571.879167,10.18,-6.81,6.14,4.39,12.0,424.0,3.0,2.08
2023-02-20 21:07:00+00:00,738571.879861,10.36,-6.81,5.85,5.14,12.0,425.0,3.0,2.08
2023-02-20 21:08:00+00:00,738571.880556,10.39,-6.61,6.08,5.22,12.0,425.0,4.0,2.07
2023-02-20 21:09:00+00:00,738571.88125,10.33,-6.58,6.11,5.14,12.0,425.0,4.0,2.07
2023-02-20 21:10:00+00:00,738571.881944,10.33,-6.62,6.06,5.08,12.0,425.0,4.0,2.07
2023-02-20 21:11:00+00:00,738571.882639,10.34,-6.73,6.02,5.04,12.0,425.0,4.0,2.06
2023-02-20 21:12:00+00:00,738571.883333,10.37,-6.76,6.03,5.04,12.0,425.0,4.0,2.06
2023-02-20 21:13:00+00:00,738571.884028,10.25,-6.57,6.06,5.0,12.0,424.0,4.0,2.06
2023-02-20 21:14:00+00:00,738571.884722,10.32,-6.39,6.46,4.9,12.0,422.0,4.0,2.05
2023-02-20 21:15:00+00:00,738571.885417,10.54,-6.8,5.74,5.62,12.0,423.0,4.0,2.05
2023-02-20 21:16:00+00:00,738571.886111,10.78,-6.98,5.77,5.84,11.0,423.0,4.0,2.05
2023-02-20 21:17:00+00:00,738571.886806,10.77,-6.89,5.97,5.74,11.0,423.0,4.0,2.04
2023-02-20 21:18:00+00:00,738571.8875,10.69,-6.79,5.94,5.75,12.0,423.0,4.0,2.04
2023-02-20 21:19:00+00:00,738571.888194,10.52,-6.59,6.04,5.52,12.0,423.0,4.0,2.04
2023-02-20 21:20:00+00:00,738571.888889,10.57,-6.47,6.53,5.23,12.0,423.0,4.0,2.03
2023-02-20 21:21:00+00:00,738571.889583,10.45,-6.43,6.62,4.88,12.0,425.0,4.0,2.03
2023-02-20 21:22:00+00:00,738571.890278,10.53,-6.6,5.92,5.69,11.0,425.0,4.0,2.03
2023-02-20 21:23:00+00:00,738571.890972,10.6,-6.36,6.09,5.91,12.0,424.0,4.0,2.02
2023-02-20 21:24:00+00:00,738571.891667,10.6,-6.4,5.95,6.01,12.0,424.0,4.0,2.02
2023-02-20 21:25:00+00:00,738571.892361,10.57,-6.41,6.15,5.72,12.0,424.0,4.0,2.02
2023-02-20 21:26:00+00:00,738571.893056,10.65,-6.08,5.72,6.62,12.0,424.0,4.0,2.01
2023-02-20 21:27:00+00:00,738571.89375,10.59,-6.01,5.59,6.69,11.0,424.0,4.0,2.01
2023-02-20 21:28:00+00:00,738571.894444,10.54,-6.04,5.48,6.66,11.0,424.0,4.0,2.01
2023-02-20 21:29:00+00:00,738571.895139,10.42,-5.96,5.43,6.55,11.0,424.0,4.0,2.0
2023-02-20 21:30:00+00:00,738571.895833,10.37,-5.92,6.29,5.71,12.0,425.0,4.0,2.0
2023-02-20 21:31:00+00:00,738571.896528,10.47,-6.18,5.54,6.39,12.0,424.0,4.0,2.0
2023-02-20 21:32:00+00:00,738571.897222,10.35,-5.86,5.65,6.37,12.0,425.0,4.0,1.99
2023-02-20 21:33:00+00:00,738571.897917,10.35,-5.84,5.41,6.59,11.0,425.0,4.0,1.99
2023-02-20 21:34:00+00:00,738571.898611,10.34,-6.03,5.46,6.36,11.0,425.0,4.0,1.99
2023-02-20 21:35:00+00:00,738571.899306,10.25,-5.93,5.22,6.5,11.0,425.0,4.0,1.98
2023-02-20 21:36:00+00:00,738571.9,10.26,-5.93,5.42,6.31,11.0,425.0,4.0,1.98
2023-02-20 21:37:00+00:00,738571.900694,10.34,-6.56,6.26,4.98,12.0,423.0,4.0,1.98
2023-02-20 21:38:00+00:00,738571.901389,10.47,-6.48,6.36,5.17,12.0,423.0,4.0,1.97
